article_id,product_group_name,image_path
576947005,Garment Upper body,data\hm\images\057\0576947005.jpg
559139009,Garment Lower body,data\hm\images\055\0559139009.jpg
836142001,Garment Upper body,data\hm\images\083\0836142001.jpg
796599001,Garment Full body,data\hm\images\079\0796599001.jpg
699318002,Accessories,data\hm\images\069\0699318002.jpg
764110005,Garment Lower body,data\hm\images\076\0764110005.jpg
278811006,Underwear,data\hm\images\027\0278811006.jpg
802316001,Garment Full body,data\hm\images\080\0802316001.jpg
664814001,Shoes,data\hm\images\066\0664814001.jpg
704882001,Garment Lower body,data\hm\images\070\0704882001.jpg
739533008,Garment Lower body,data\hm\images\073\0739533008.jpg
723482004,Garment Full body,data\hm\images\072\0723482004.jpg
867104002,Garment Upper body,data\hm\images\086\0867104002.jpg
739020001,Garment Lower body,data\hm\images\073\0739020001.jpg
514865033,Garment Lower body,data\hm\images\051\0514865033.jpg
663515001,Garment Lower body,data\hm\images\066\0663515001.jpg
638655003,Garment Lower body,data\hm\images\063\0638655003.jpg
617927001,Garment Upper body,data\hm\images\061\0617927001.jpg
693235024,Garment Upper body,data\hm\images\069\0693235024.jpg
619786001,Garment Upper body,data\hm\images\061\0619786001.jpg
826200004,Garment Lower body,data\hm\images\082\0826200004.jpg
753322006,Garment Upper body,data\hm\images\075\0753322006.jpg
639238001,Garment Lower body,data\hm\images\063\0639238001.jpg
712425003,Garment Upper body,data\hm\images\071\0712425003.jpg
681105002,Garment Full body,data\hm\images\068\0681105002.jpg
873199001,Shoes,data\hm\images\087\0873199001.jpg
687525001,Accessories,data\hm\images\068\0687525001.jpg
817353007,Garment Full body,data\hm\images\081\0817353007.jpg
597814002,Garment Upper body,data\hm\images\059\0597814002.jpg
547168004,Nightwear,data\hm\images\054\0547168004.jpg
639838002,Garment Lower body,data\hm\images\063\0639838002.jpg
483082007,Shoes,data\hm\images\048\0483082007.jpg
681909001,Garment Upper body,data\hm\images\068\0681909001.jpg
685604013,Swimwear,data\hm\images\068\0685604013.jpg
730314002,Accessories,data\hm\images\073\0730314002.jpg
783335009,Garment Upper body,data\hm\images\078\0783335009.jpg
807174003,Underwear,data\hm\images\080\0807174003.jpg
863150001,Accessories,data\hm\images\086\0863150001.jpg
694516002,Garment Lower body,data\hm\images\069\0694516002.jpg
713774055,Underwear,data\hm\images\071\0713774055.jpg
857237001,Shoes,data\hm\images\085\0857237001.jpg
664897001,Garment Full body,data\hm\images\066\0664897001.jpg
660758001,Garment Lower body,data\hm\images\066\0660758001.jpg
508843004,Garment Upper body,data\hm\images\050\0508843004.jpg
775505001,Accessories,data\hm\images\077\0775505001.jpg
700906022,Garment Upper body,data\hm\images\070\0700906022.jpg
873777001,Socks & Tights,data\hm\images\087\0873777001.jpg
663340001,Garment Upper body,data\hm\images\066\0663340001.jpg
805406002,Garment Lower body,data\hm\images\080\0805406002.jpg
594388001,Garment Upper body,data\hm\images\059\0594388001.jpg
665654001,Garment Lower body,data\hm\images\066\0665654001.jpg
749951001,Garment Upper body,data\hm\images\074\0749951001.jpg
544051001,Garment Lower body,data\hm\images\054\0544051001.jpg
881817002,Garment Upper body,data\hm\images\088\0881817002.jpg
423900029,Socks & Tights,data\hm\images\042\0423900029.jpg
762414001,Garment Full body,data\hm\images\076\0762414001.jpg
592858006,Garment Full body,data\hm\images\059\0592858006.jpg
705863001,Garment Upper body,data\hm\images\070\0705863001.jpg
630777015,Garment Upper body,data\hm\images\063\0630777015.jpg
868303001,Accessories,data\hm\images\086\0868303001.jpg
878097001,Garment Upper body,data\hm\images\087\0878097001.jpg
851922003,Garment Upper body,data\hm\images\085\0851922003.jpg
831865001,Garment Full body,data\hm\images\083\0831865001.jpg
309434006,Underwear,data\hm\images\030\0309434006.jpg
808893003,Shoes,data\hm\images\080\0808893003.jpg
739972001,Accessories,data\hm\images\073\0739972001.jpg
619464002,Garment Upper body,data\hm\images\061\0619464002.jpg
732815001,Garment Upper body,data\hm\images\073\0732815001.jpg
771348002,Garment Upper body,data\hm\images\077\0771348002.jpg
721033004,Garment Lower body,data\hm\images\072\0721033004.jpg
646749001,Swimwear,data\hm\images\064\0646749001.jpg
716511001,Accessories,data\hm\images\071\0716511001.jpg
759139002,Accessories,data\hm\images\075\0759139002.jpg
331474022,Garment Lower body,data\hm\images\033\0331474022.jpg
634231002,Garment Upper body,data\hm\images\063\0634231002.jpg
743904017,Garment Upper body,data\hm\images\074\0743904017.jpg
687856003,Garment Upper body,data\hm\images\068\0687856003.jpg
547783002,Garment Lower body,data\hm\images\054\0547783002.jpg
814116001,Garment Upper body,data\hm\images\081\0814116001.jpg
882261003,Garment Full body,data\hm\images\088\0882261003.jpg
550820001,Garment Lower body,data\hm\images\055\0550820001.jpg
584731002,Garment Lower body,data\hm\images\058\0584731002.jpg
911046001,Accessories,data\hm\images\091\0911046001.jpg
605690003,Swimwear,data\hm\images\060\0605690003.jpg
695407008,Garment Upper body,data\hm\images\069\0695407008.jpg
627307001,Shoes,data\hm\images\062\0627307001.jpg
568682001,Shoes,data\hm\images\056\0568682001.jpg
568601024,Garment Upper body,data\hm\images\056\0568601024.jpg
801708002,Garment Upper body,data\hm\images\080\0801708002.jpg
673878003,Garment Full body,data\hm\images\067\0673878003.jpg
719530005,Garment Lower body,data\hm\images\071\0719530005.jpg
792027001,Garment Lower body,data\hm\images\079\0792027001.jpg
736626001,Swimwear,data\hm\images\073\0736626001.jpg
537085011,Garment Upper body,data\hm\images\053\0537085011.jpg
661414002,Underwear,data\hm\images\066\0661414002.jpg
859419001,Garment Full body,data\hm\images\085\0859419001.jpg
678983008,Garment Upper body,data\hm\images\067\0678983008.jpg
618790001,Accessories,data\hm\images\061\0618790001.jpg
635382007,Garment Lower body,data\hm\images\063\0635382007.jpg
812262001,Garment Lower body,data\hm\images\081\0812262001.jpg
888308004,Garment Lower body,data\hm\images\088\0888308004.jpg
805487004,Garment Lower body,data\hm\images\080\0805487004.jpg
631305001,Garment Upper body,data\hm\images\063\0631305001.jpg
570002079,Garment Upper body,data\hm\images\057\0570002079.jpg
770336003,Garment Full body,data\hm\images\077\0770336003.jpg
863891001,Swimwear,data\hm\images\086\0863891001.jpg
567805002,Garment Lower body,data\hm\images\056\0567805002.jpg
823198001,Garment Upper body,data\hm\images\082\0823198001.jpg
868751001,Underwear,data\hm\images\086\0868751001.jpg
878013001,Garment Full body,data\hm\images\087\0878013001.jpg
673475001,Swimwear,data\hm\images\067\0673475001.jpg
801512007,Garment Lower body,data\hm\images\080\0801512007.jpg
720504010,Garment Lower body,data\hm\images\072\0720504010.jpg
453272019,Swimwear,data\hm\images\045\0453272019.jpg
696498003,Garment Upper body,data\hm\images\069\0696498003.jpg
796808002,Swimwear,data\hm\images\079\0796808002.jpg
800590003,Garment Upper body,data\hm\images\080\0800590003.jpg
803399001,Garment Lower body,data\hm\images\080\0803399001.jpg
695802005,Garment Lower body,data\hm\images\069\0695802005.jpg
309434013,Underwear,data\hm\images\030\0309434013.jpg
900256001,Garment Upper body,data\hm\images\090\0900256001.jpg
606395001,Garment Lower body,data\hm\images\060\0606395001.jpg
801953002,Garment Lower body,data\hm\images\080\0801953002.jpg
358383021,Accessories,data\hm\images\035\0358383021.jpg
639973002,Garment Upper body,data\hm\images\063\0639973002.jpg
823671001,Garment Lower body,data\hm\images\082\0823671001.jpg
695255002,Garment Upper body,data\hm\images\069\0695255002.jpg
561552013,Garment Full body,data\hm\images\056\0561552013.jpg
341242019,Garment Upper body,data\hm\images\034\0341242019.jpg
428291003,Accessories,data\hm\images\042\0428291003.jpg
637549003,Garment Upper body,data\hm\images\063\0637549003.jpg
447201006,Socks & Tights,data\hm\images\044\0447201006.jpg
712694001,Garment Upper body,data\hm\images\071\0712694001.jpg
628326004,Underwear,data\hm\images\062\0628326004.jpg
513512002,Garment Upper body,data\hm\images\051\0513512002.jpg
657719021,Underwear/nightwear,data\hm\images\065\0657719021.jpg
550535003,Garment Lower body,data\hm\images\055\0550535003.jpg
719409001,Garment Full body,data\hm\images\071\0719409001.jpg
900227001,Garment Lower body,data\hm\images\090\0900227001.jpg
610179011,Garment Lower body,data\hm\images\061\0610179011.jpg
652886002,Garment Lower body,data\hm\images\065\0652886002.jpg
828926001,Garment Lower body,data\hm\images\082\0828926001.jpg
679954005,Garment Upper body,data\hm\images\067\0679954005.jpg
423900031,Socks & Tights,data\hm\images\042\0423900031.jpg
708191001,Shoes,data\hm\images\070\0708191001.jpg
733441002,Garment Lower body,data\hm\images\073\0733441002.jpg
624071006,Garment Upper body,data\hm\images\062\0624071006.jpg
633152002,Accessories,data\hm\images\063\0633152002.jpg
449570061,Garment Upper body,data\hm\images\044\0449570061.jpg
817967001,Garment Upper body,data\hm\images\081\0817967001.jpg
690730002,Garment Upper body,data\hm\images\069\0690730002.jpg
692443001,Garment Full body,data\hm\images\069\0692443001.jpg
679853008,Garment Upper body,data\hm\images\067\0679853008.jpg
907432001,Garment Upper body,data\hm\images\090\0907432001.jpg
806188001,Garment Lower body,data\hm\images\080\0806188001.jpg
686698001,Garment Upper body,data\hm\images\068\0686698001.jpg
703489001,Garment Upper body,data\hm\images\070\0703489001.jpg
705487004,Garment Upper body,data\hm\images\070\0705487004.jpg
782734004,Underwear,data\hm\images\078\0782734004.jpg
628331012,Garment Upper body,data\hm\images\062\0628331012.jpg
747404003,Garment Upper body,data\hm\images\074\0747404003.jpg
593990001,Shoes,data\hm\images\059\0593990001.jpg
593184009,Garment Upper body,data\hm\images\059\0593184009.jpg
782555005,Garment Full body,data\hm\images\078\0782555005.jpg
697656002,Garment Upper body,data\hm\images\069\0697656002.jpg
609138002,Garment Full body,data\hm\images\060\0609138002.jpg
577992006,Underwear,data\hm\images\057\0577992006.jpg
739900007,Garment Upper body,data\hm\images\073\0739900007.jpg
310091038,Nightwear,data\hm\images\031\0310091038.jpg
665182005,Garment Upper body,data\hm\images\066\0665182005.jpg
596877004,Underwear,data\hm\images\059\0596877004.jpg
751783001,Garment Upper body,data\hm\images\075\0751783001.jpg
855249004,Garment Full body,data\hm\images\085\0855249004.jpg
561355004,Garment Upper body,data\hm\images\056\0561355004.jpg
623784006,Garment Upper body,data\hm\images\062\0623784006.jpg
778929002,Garment Upper body,data\hm\images\077\0778929002.jpg
633750003,Accessories,data\hm\images\063\0633750003.jpg
612935007,Garment Full body,data\hm\images\061\0612935007.jpg
785948007,Underwear,data\hm\images\078\0785948007.jpg
648624002,Garment Upper body,data\hm\images\064\0648624002.jpg
496111033,Garment Upper body,data\hm\images\049\0496111033.jpg
621318001,Garment Lower body,data\hm\images\062\0621318001.jpg
821035003,Garment Full body,data\hm\images\082\0821035003.jpg
578626004,Garment Upper body,data\hm\images\057\0578626004.jpg
611945001,Garment Upper body,data\hm\images\061\0611945001.jpg
721485002,Garment Upper body,data\hm\images\072\0721485002.jpg
936274002,Garment Upper body,data\hm\images\093\0936274002.jpg
743132002,Garment Upper body,data\hm\images\074\0743132002.jpg
878013007,Garment Full body,data\hm\images\087\0878013007.jpg
513963004,Underwear,data\hm\images\051\0513963004.jpg
716951001,Shoes,data\hm\images\071\0716951001.jpg
641008007,Garment Upper body,data\hm\images\064\0641008007.jpg
671852004,Garment Upper body,data\hm\images\067\0671852004.jpg
828912001,Garment Upper body,data\hm\images\082\0828912001.jpg
561297002,Garment Upper body,data\hm\images\056\0561297002.jpg
802433003,Garment Upper body,data\hm\images\080\0802433003.jpg
652705005,Accessories,data\hm\images\065\0652705005.jpg
848681008,Garment Lower body,data\hm\images\084\0848681008.jpg
552617006,Accessories,data\hm\images\055\0552617006.jpg
741220013,Garment Lower body,data\hm\images\074\0741220013.jpg
608945029,Garment Upper body,data\hm\images\060\0608945029.jpg
742161001,Garment Upper body,data\hm\images\074\0742161001.jpg
689340001,Garment Lower body,data\hm\images\068\0689340001.jpg
858992001,Shoes,data\hm\images\085\0858992001.jpg
719062008,Garment Upper body,data\hm\images\071\0719062008.jpg
670737002,Accessories,data\hm\images\067\0670737002.jpg
854082001,Garment Upper body,data\hm\images\085\0854082001.jpg
766569001,Garment Lower body,data\hm\images\076\0766569001.jpg
661086001,Shoes,data\hm\images\066\0661086001.jpg
873000001,Garment Upper body,data\hm\images\087\0873000001.jpg
696893002,Shoes,data\hm\images\069\0696893002.jpg
584631023,Socks & Tights,data\hm\images\058\0584631023.jpg
707535001,Garment Full body,data\hm\images\070\0707535001.jpg
693602001,Garment Upper body,data\hm\images\069\0693602001.jpg
749320001,Garment Full body,data\hm\images\074\0749320001.jpg
669864002,Garment Upper body,data\hm\images\066\0669864002.jpg
686720001,Garment Upper body,data\hm\images\068\0686720001.jpg
765353001,Accessories,data\hm\images\076\0765353001.jpg
696780003,Accessories,data\hm\images\069\0696780003.jpg
757206005,Garment Upper body,data\hm\images\075\0757206005.jpg
756320023,Nightwear,data\hm\images\075\0756320023.jpg
792279001,Underwear,data\hm\images\079\0792279001.jpg
678887001,Accessories,data\hm\images\067\0678887001.jpg
706631001,Socks & Tights,data\hm\images\070\0706631001.jpg
482192001,Garment Lower body,data\hm\images\048\0482192001.jpg
816597001,Garment Full body,data\hm\images\081\0816597001.jpg
617067001,Accessories,data\hm\images\061\0617067001.jpg
708042005,Garment Lower body,data\hm\images\070\0708042005.jpg
719629003,Swimwear,data\hm\images\071\0719629003.jpg
695682004,Garment Full body,data\hm\images\069\0695682004.jpg
605516005,Garment Lower body,data\hm\images\060\0605516005.jpg
649356006,Garment Upper body,data\hm\images\064\0649356006.jpg
184583014,Underwear,data\hm\images\018\0184583014.jpg
670061002,Garment Upper body,data\hm\images\067\0670061002.jpg
695632035,Garment Upper body,data\hm\images\069\0695632035.jpg
611176001,Garment Upper body,data\hm\images\061\0611176001.jpg
747737003,Swimwear,data\hm\images\074\0747737003.jpg
824409002,Garment Upper body,data\hm\images\082\0824409002.jpg
718549001,Garment Upper body,data\hm\images\071\0718549001.jpg
607159002,Swimwear,data\hm\images\060\0607159002.jpg
741814001,Underwear,data\hm\images\074\0741814001.jpg
917481003,Garment Upper body,data\hm\images\091\0917481003.jpg
736582002,Swimwear,data\hm\images\073\0736582002.jpg
637311003,Garment Upper body,data\hm\images\063\0637311003.jpg
679113001,Garment Upper body,data\hm\images\067\0679113001.jpg
760024022,Socks & Tights,data\hm\images\076\0760024022.jpg
721937001,Garment Upper body,data\hm\images\072\0721937001.jpg
626936002,Accessories,data\hm\images\062\0626936002.jpg
674606050,Garment Lower body,data\hm\images\067\0674606050.jpg
502224007,Shoes,data\hm\images\050\0502224007.jpg
658061001,Garment Upper body,data\hm\images\065\0658061001.jpg
720501001,Garment Lower body,data\hm\images\072\0720501001.jpg
817047002,Garment Upper body,data\hm\images\081\0817047002.jpg
742887001,Shoes,data\hm\images\074\0742887001.jpg
864415004,Underwear,data\hm\images\086\0864415004.jpg
697920055,Underwear,data\hm\images\069\0697920055.jpg
757572001,Accessories,data\hm\images\075\0757572001.jpg
860411004,Garment Lower body,data\hm\images\086\0860411004.jpg
758336001,Accessories,data\hm\images\075\0758336001.jpg
767037005,Shoes,data\hm\images\076\0767037005.jpg
694589003,Garment Upper body,data\hm\images\069\0694589003.jpg
539307001,Shoes,data\hm\images\053\0539307001.jpg
796193002,Garment Upper body,data\hm\images\079\0796193002.jpg
637676005,Underwear,data\hm\images\063\0637676005.jpg
501820001,Garment Upper body,data\hm\images\050\0501820001.jpg
829145005,Garment Full body,data\hm\images\082\0829145005.jpg
693301001,Garment Upper body,data\hm\images\069\0693301001.jpg
579535001,Garment Upper body,data\hm\images\057\0579535001.jpg
850877015,Garment Lower body,data\hm\images\085\0850877015.jpg
626052012,Garment Upper body,data\hm\images\062\0626052012.jpg
531551002,Accessories,data\hm\images\053\0531551002.jpg
894788003,Underwear,data\hm\images\089\0894788003.jpg
584631038,Socks & Tights,data\hm\images\058\0584631038.jpg
909916001,Garment Lower body,data\hm\images\090\0909916001.jpg
742984001,Accessories,data\hm\images\074\0742984001.jpg
868062001,Garment Full body,data\hm\images\086\0868062001.jpg
593398001,Shoes,data\hm\images\059\0593398001.jpg
812807001,Garment Upper body,data\hm\images\081\0812807001.jpg
511105011,Accessories,data\hm\images\051\0511105011.jpg
638896001,Garment Lower body,data\hm\images\063\0638896001.jpg
613531001,Underwear,data\hm\images\061\0613531001.jpg
790686007,Garment Upper body,data\hm\images\079\0790686007.jpg
351933046,Underwear,data\hm\images\035\0351933046.jpg
459428017,Garment Upper body,data\hm\images\045\0459428017.jpg
697935003,Garment Lower body,data\hm\images\069\0697935003.jpg
752857009,Shoes,data\hm\images\075\0752857009.jpg
887188001,Garment Upper body,data\hm\images\088\0887188001.jpg
850731001,Garment Lower body,data\hm\images\085\0850731001.jpg
626650009,Garment Upper body,data\hm\images\062\0626650009.jpg
566121001,Garment Upper body,data\hm\images\056\0566121001.jpg
853931002,Shoes,data\hm\images\085\0853931002.jpg
699871003,Garment Full body,data\hm\images\069\0699871003.jpg
680034001,Socks & Tights,data\hm\images\068\0680034001.jpg
591550002,Shoes,data\hm\images\059\0591550002.jpg
545449006,Garment Upper body,data\hm\images\054\0545449006.jpg
645671002,Garment Upper body,data\hm\images\064\0645671002.jpg
213691080,Accessories,data\hm\images\021\0213691080.jpg
741430002,Garment Lower body,data\hm\images\074\0741430002.jpg
830156002,Accessories,data\hm\images\083\0830156002.jpg
740498006,Garment Lower body,data\hm\images\074\0740498006.jpg
762896023,Accessories,data\hm\images\076\0762896023.jpg
863333001,Garment Upper body,data\hm\images\086\0863333001.jpg
708233001,Garment Full body,data\hm\images\070\0708233001.jpg
669682001,Garment Upper body,data\hm\images\066\0669682001.jpg
749230001,Garment Upper body,data\hm\images\074\0749230001.jpg
802927002,Garment Upper body,data\hm\images\080\0802927002.jpg
536201001,Nightwear,data\hm\images\053\0536201001.jpg
801732004,Garment Lower body,data\hm\images\080\0801732004.jpg
854004001,Garment Upper body,data\hm\images\085\0854004001.jpg
360859003,Garment Upper body,data\hm\images\036\0360859003.jpg
411758003,Garment Lower body,data\hm\images\041\0411758003.jpg
716348007,Garment Full body,data\hm\images\071\0716348007.jpg
401044034,Garment Full body,data\hm\images\040\0401044034.jpg
687635004,Garment Lower body,data\hm\images\068\0687635004.jpg
603401002,Underwear,data\hm\images\060\0603401002.jpg
509732006,Garment Upper body,data\hm\images\050\0509732006.jpg
535124002,Garment Upper body,data\hm\images\053\0535124002.jpg
817361006,Garment Full body,data\hm\images\081\0817361006.jpg
631848001,Garment Lower body,data\hm\images\063\0631848001.jpg
608951001,Garment Upper body,data\hm\images\060\0608951001.jpg
661128003,Accessories,data\hm\images\066\0661128003.jpg
894687002,Shoes,data\hm\images\089\0894687002.jpg
796424001,Garment Upper body,data\hm\images\079\0796424001.jpg
735595001,Swimwear,data\hm\images\073\0735595001.jpg
830459001,Garment Upper body,data\hm\images\083\0830459001.jpg
564099004,Garment Lower body,data\hm\images\056\0564099004.jpg
820254002,Accessories,data\hm\images\082\0820254002.jpg
708418002,Garment Full body,data\hm\images\070\0708418002.jpg
730013001,Garment Lower body,data\hm\images\073\0730013001.jpg
888029001,Shoes,data\hm\images\088\0888029001.jpg
851497001,Swimwear,data\hm\images\085\0851497001.jpg
615970001,Garment Lower body,data\hm\images\061\0615970001.jpg
752477002,Garment Upper body,data\hm\images\075\0752477002.jpg
583787004,Garment Upper body,data\hm\images\058\0583787004.jpg
759154004,Garment Upper body,data\hm\images\075\0759154004.jpg
652075002,Garment Upper body,data\hm\images\065\0652075002.jpg
772032001,Swimwear,data\hm\images\077\0772032001.jpg
504196002,Garment Full body,data\hm\images\050\0504196002.jpg
824706001,Garment Upper body,data\hm\images\082\0824706001.jpg
534021001,Garment Lower body,data\hm\images\053\0534021001.jpg
574109039,Garment Upper body,data\hm\images\057\0574109039.jpg
464454021,Garment Lower body,data\hm\images\046\0464454021.jpg
771659001,Accessories,data\hm\images\077\0771659001.jpg
764480001,Garment Lower body,data\hm\images\076\0764480001.jpg
884520001,Garment Lower body,data\hm\images\088\0884520001.jpg
880123001,Accessories,data\hm\images\088\0880123001.jpg
903998001,Garment Upper body,data\hm\images\090\0903998001.jpg
901811001,Shoes,data\hm\images\090\0901811001.jpg
839711002,Garment Lower body,data\hm\images\083\0839711002.jpg
739587001,Accessories,data\hm\images\073\0739587001.jpg
873045003,Accessories,data\hm\images\087\0873045003.jpg
926433001,Garment Upper body,data\hm\images\092\0926433001.jpg
869811001,Garment Upper body,data\hm\images\086\0869811001.jpg
539366002,Garment Upper body,data\hm\images\053\0539366002.jpg
682159001,Accessories,data\hm\images\068\0682159001.jpg
671846001,Garment Lower body,data\hm\images\067\0671846001.jpg
574804006,Accessories,data\hm\images\057\0574804006.jpg
744844004,Socks & Tights,data\hm\images\074\0744844004.jpg
690683001,Garment Upper body,data\hm\images\069\0690683001.jpg
502424002,Garment Upper body,data\hm\images\050\0502424002.jpg
756379003,Swimwear,data\hm\images\075\0756379003.jpg
649171001,Garment Full body,data\hm\images\064\0649171001.jpg
796555022,Garment Upper body,data\hm\images\079\0796555022.jpg
704658008,Socks & Tights,data\hm\images\070\0704658008.jpg
873276004,Garment Upper body,data\hm\images\087\0873276004.jpg
615149001,Swimwear,data\hm\images\061\0615149001.jpg
881361004,Garment Lower body,data\hm\images\088\0881361004.jpg
720620003,Garment Full body,data\hm\images\072\0720620003.jpg
825811002,Garment Lower body,data\hm\images\082\0825811002.jpg
504154011,Garment Upper body,data\hm\images\050\0504154011.jpg
735625006,Garment Upper body,data\hm\images\073\0735625006.jpg
587099002,Accessories,data\hm\images\058\0587099002.jpg
795458005,Garment Upper body,data\hm\images\079\0795458005.jpg
710056013,Shoes,data\hm\images\071\0710056013.jpg
574211002,Shoes,data\hm\images\057\0574211002.jpg
507706001,Garment Lower body,data\hm\images\050\0507706001.jpg
721577003,Garment Full body,data\hm\images\072\0721577003.jpg
691695013,Accessories,data\hm\images\069\0691695013.jpg
699755038,Garment Upper body,data\hm\images\069\0699755038.jpg
501406004,Garment Upper body,data\hm\images\050\0501406004.jpg
540930007,Socks & Tights,data\hm\images\054\0540930007.jpg
594453001,Shoes,data\hm\images\059\0594453001.jpg
857778004,Garment Upper body,data\hm\images\085\0857778004.jpg
662349007,Garment Upper body,data\hm\images\066\0662349007.jpg
714582005,Garment Upper body,data\hm\images\071\0714582005.jpg
807748001,Garment Lower body,data\hm\images\080\0807748001.jpg
893541001,Underwear,data\hm\images\089\0893541001.jpg
877548001,Accessories,data\hm\images\087\0877548001.jpg
740010002,Garment Lower body,data\hm\images\074\0740010002.jpg
899244001,Shoes,data\hm\images\089\0899244001.jpg
634541003,Garment Upper body,data\hm\images\063\0634541003.jpg
706696002,Garment Full body,data\hm\images\070\0706696002.jpg
870977001,Garment Lower body,data\hm\images\087\0870977001.jpg
625624001,Garment Upper body,data\hm\images\062\0625624001.jpg
852739004,Garment Lower body,data\hm\images\085\0852739004.jpg
488015017,Socks & Tights,data\hm\images\048\0488015017.jpg
736033001,Garment Full body,data\hm\images\073\0736033001.jpg
723469005,Underwear,data\hm\images\072\0723469005.jpg
835561003,Garment Upper body,data\hm\images\083\0835561003.jpg
513699014,Garment Upper body,data\hm\images\051\0513699014.jpg
641931001,Garment Upper body,data\hm\images\064\0641931001.jpg
852026001,Accessories,data\hm\images\085\0852026001.jpg
695071001,Nightwear,data\hm\images\069\0695071001.jpg
829031002,Accessories,data\hm\images\082\0829031002.jpg
567615008,Accessories,data\hm\images\056\0567615008.jpg
831453001,Garment Upper body,data\hm\images\083\0831453001.jpg
570386001,Garment Full body,data\hm\images\057\0570386001.jpg
741419003,Garment Lower body,data\hm\images\074\0741419003.jpg
657044001,Garment Upper body,data\hm\images\065\0657044001.jpg
636970001,Garment Lower body,data\hm\images\063\0636970001.jpg
525335003,Garment Full body,data\hm\images\052\0525335003.jpg
349301048,Shoes,data\hm\images\034\0349301048.jpg
539209001,Garment Lower body,data\hm\images\053\0539209001.jpg
834662002,Accessories,data\hm\images\083\0834662002.jpg
688873004,Garment Upper body,data\hm\images\068\0688873004.jpg
498739002,Garment Lower body,data\hm\images\049\0498739002.jpg
643401002,Garment Upper body,data\hm\images\064\0643401002.jpg
837368001,Garment Upper body,data\hm\images\083\0837368001.jpg
739509001,Garment Upper body,data\hm\images\073\0739509001.jpg
709248011,Garment Upper body,data\hm\images\070\0709248011.jpg
764110006,Garment Lower body,data\hm\images\076\0764110006.jpg
709666003,Garment Upper body,data\hm\images\070\0709666003.jpg
892574001,Garment Full body,data\hm\images\089\0892574001.jpg
692045001,Garment Lower body,data\hm\images\069\0692045001.jpg
813504009,Garment Upper body,data\hm\images\081\0813504009.jpg
796042002,Garment Full body,data\hm\images\079\0796042002.jpg
717949002,Garment Upper body,data\hm\images\071\0717949002.jpg
733033001,Garment Lower body,data\hm\images\073\0733033001.jpg
732260001,Garment Upper body,data\hm\images\073\0732260001.jpg
476315038,Garment Upper body,data\hm\images\047\0476315038.jpg
506273002,Garment Lower body,data\hm\images\050\0506273002.jpg
496762008,Garment Full body,data\hm\images\049\0496762008.jpg
527101001,Garment Full body,data\hm\images\052\0527101001.jpg
350911001,Accessories,data\hm\images\035\0350911001.jpg
560326001,Garment Lower body,data\hm\images\056\0560326001.jpg
772402001,Shoes,data\hm\images\077\0772402001.jpg
669614009,Socks & Tights,data\hm\images\066\0669614009.jpg
785895002,Shoes,data\hm\images\078\0785895002.jpg
782000001,Garment Full body,data\hm\images\078\0782000001.jpg
778223005,Garment Upper body,data\hm\images\077\0778223005.jpg
802576001,Garment Lower body,data\hm\images\080\0802576001.jpg
801803001,Garment Lower body,data\hm\images\080\0801803001.jpg
734112001,Garment Lower body,data\hm\images\073\0734112001.jpg
653222001,Garment Upper body,data\hm\images\065\0653222001.jpg
654951003,Garment Upper body,data\hm\images\065\0654951003.jpg
682854006,Garment Upper body,data\hm\images\068\0682854006.jpg
921266007,Garment Upper body,data\hm\images\092\0921266007.jpg
747913001,Garment Upper body,data\hm\images\074\0747913001.jpg
734070003,Garment Full body,data\hm\images\073\0734070003.jpg
671027001,Garment Upper body,data\hm\images\067\0671027001.jpg
569973018,Garment Upper body,data\hm\images\056\0569973018.jpg
765907002,Garment Upper body,data\hm\images\076\0765907002.jpg
740519005,Garment Lower body,data\hm\images\074\0740519005.jpg
722684002,Garment Upper body,data\hm\images\072\0722684002.jpg
531862003,Garment Lower body,data\hm\images\053\0531862003.jpg
640467001,Garment Lower body,data\hm\images\064\0640467001.jpg
631269003,Garment Lower body,data\hm\images\063\0631269003.jpg
812679001,Garment Upper body,data\hm\images\081\0812679001.jpg
710085003,Shoes,data\hm\images\071\0710085003.jpg
828527001,Garment Upper body,data\hm\images\082\0828527001.jpg
855471001,Garment Upper body,data\hm\images\085\0855471001.jpg
546269007,Shoes,data\hm\images\054\0546269007.jpg
942441001,Accessories,data\hm\images\094\0942441001.jpg
694111002,Garment Upper body,data\hm\images\069\0694111002.jpg
685816046,Garment Upper body,data\hm\images\068\0685816046.jpg
582241001,Garment Upper body,data\hm\images\058\0582241001.jpg
604068008,Nightwear,data\hm\images\060\0604068008.jpg
533542005,Garment Full body,data\hm\images\053\0533542005.jpg
796483001,Garment Upper body,data\hm\images\079\0796483001.jpg
731027002,Garment Upper body,data\hm\images\073\0731027002.jpg
776185004,Garment Upper body,data\hm\images\077\0776185004.jpg
539245002,Garment Upper body,data\hm\images\053\0539245002.jpg
902116001,Garment Full body,data\hm\images\090\0902116001.jpg
598283004,Garment Lower body,data\hm\images\059\0598283004.jpg
508543040,Garment Upper body,data\hm\images\050\0508543040.jpg
661810001,Garment Upper body,data\hm\images\066\0661810001.jpg
619229008,Shoes,data\hm\images\061\0619229008.jpg
554541059,Garment Lower body,data\hm\images\055\0554541059.jpg
727702002,Garment Lower body,data\hm\images\072\0727702002.jpg
695266005,Garment Upper body,data\hm\images\069\0695266005.jpg
